ECU0: LK, ECU0: CC, ECU0: SENSING
238860, ECU0: CC, 1
238870, ECU0: CC, 0
238870, ECU0: LK, 1
238890, ECU0: CC, 1
238900, ECU0: CC, 0
238910, ECU0: LK, 0
238920, ECU0: CC, 1
238930, ECU0: CC, 0
238930, ECU0: LK, 1
238950, ECU0: CC, 1
238960, ECU0: CC, 0
238970, ECU0: LK, 0
238980, ECU0: CC, 1
238850, ECU0: SENSING, 1
238860, ECU0: SENSING, 0
238910, ECU0: SENSING, 1
238920, ECU0: SENSING, 0
238990, ECU0: CC, 0
238990, ECU0: LK, 1
239010, ECU0: CC, 1
239020, ECU0: CC, 0
239030, ECU0: LK, 0
239030, ECU0: SENSING, 1
239040, ECU0: CC, 1
239040, ECU0: SENSING, 0
239050, ECU0: CC, 0
239050, ECU0: LK, 1
239070, ECU0: CC, 1
239080, ECU0: CC, 0
239090, ECU0: LK, 0
239100, ECU0: CC, 1
239110, ECU0: CC, 0
239110, ECU0: LK, 1
239130, ECU0: CC, 1
239140, ECU0: CC, 0
239150, ECU0: LK, 0
239160, ECU0: CC, 1
239170, ECU0: CC, 0
239170, ECU0: LK, 1
239190, ECU0: CC, 1
239200, ECU0: CC, 0
239210, ECU0: LK, 0
239220, ECU0: CC, 1
239230, ECU0: CC, 0
239230, ECU0: LK, 1
239250, ECU0: CC, 1
239260, ECU0: CC, 0
239270, ECU0: LK, 0
239280, ECU0: CC, 1
239150, ECU0: SENSING, 1
239160, ECU0: SENSING, 0
239210, ECU0: SENSING, 1
239220, ECU0: SENSING, 0
239290, ECU0: CC, 0
239290, ECU0: LK, 1
239310, ECU0: CC, 1
239320, ECU0: CC, 0
239330, ECU0: LK, 0
239330, ECU0: SENSING, 1
239340, ECU0: CC, 1
239340, ECU0: SENSING, 0
239350, ECU0: CC, 0
239350, ECU0: LK, 1
239370, ECU0: CC, 1
239380, ECU0: CC, 0
239390, ECU0: LK, 0
239400, ECU0: CC, 1
239410, ECU0: CC, 0
239410, ECU0: LK, 1
239430, ECU0: CC, 1
239440, ECU0: CC, 0
239450, ECU0: LK, 0
239460, ECU0: CC, 1
239470, ECU0: CC, 0
239470, ECU0: LK, 1
239490, ECU0: CC, 1
239500, ECU0: CC, 0
239510, ECU0: LK, 0
239520, ECU0: CC, 1
239530, ECU0: CC, 0
239530, ECU0: LK, 1
239550, ECU0: CC, 1
239560, ECU0: CC, 0
239570, ECU0: LK, 0
239580, ECU0: CC, 1
239450, ECU0: SENSING, 1
239460, ECU0: SENSING, 0
239510, ECU0: SENSING, 1
239520, ECU0: SENSING, 0
239590, ECU0: CC, 0
239590, ECU0: LK, 1
239610, ECU0: CC, 1
239620, ECU0: CC, 0
239630, ECU0: LK, 0
239630, ECU0: SENSING, 1
239640, ECU0: CC, 1
239640, ECU0: SENSING, 0
239650, ECU0: CC, 0
239650, ECU0: LK, 1
239670, ECU0: CC, 1
239680, ECU0: CC, 0
239690, ECU0: LK, 0
239700, ECU0: CC, 1
239710, ECU0: CC, 0
239710, ECU0: LK, 1
239730, ECU0: CC, 1
239740, ECU0: CC, 0
239750, ECU0: LK, 0
239760, ECU0: CC, 1
239770, ECU0: CC, 0
239770, ECU0: LK, 1
239790, ECU0: CC, 1
239800, ECU0: CC, 0
239810, ECU0: LK, 0
239820, ECU0: CC, 1
239830, ECU0: CC, 0
239830, ECU0: LK, 1
239850, ECU0: CC, 1
239860, ECU0: CC, 0
239870, ECU0: LK, 0
239880, ECU0: CC, 1
239750, ECU0: SENSING, 1
239760, ECU0: SENSING, 0
239810, ECU0: SENSING, 1
239820, ECU0: SENSING, 0
239890, ECU0: CC, 0
239890, ECU0: LK, 1
239910, ECU0: CC, 1
239920, ECU0: CC, 0
239930, ECU0: LK, 0
239930, ECU0: SENSING, 1
239940, ECU0: CC, 1
239940, ECU0: SENSING, 0
239950, ECU0: CC, 0
239950, ECU0: LK, 1
239970, ECU0: CC, 1
239980, ECU0: CC, 0
239990, ECU0: LK, 0
240000, ECU0: CC, 1
240010, ECU0: CC, 0
240010, ECU0: LK, 1
240030, ECU0: CC, 1
240040, ECU0: CC, 0
240050, ECU0: LK, 0
240060, ECU0: CC, 1
240070, ECU0: CC, 0
240070, ECU0: LK, 1
240090, ECU0: CC, 1
240100, ECU0: CC, 0
240110, ECU0: LK, 0
240120, ECU0: CC, 1
240130, ECU0: CC, 0
240130, ECU0: LK, 1
240150, ECU0: CC, 1
240160, ECU0: CC, 0
240170, ECU0: LK, 0
240180, ECU0: CC, 1
240190, ECU0: CC, 0
240050, ECU0: SENSING, 1
240060, ECU0: SENSING, 0
240110, ECU0: SENSING, 1
240120, ECU0: SENSING, 0
240190, ECU0: LK, 1
240210, ECU0: CC, 1
240220, ECU0: CC, 0
240230, ECU0: LK, 0
240230, ECU0: SENSING, 1
240240, ECU0: CC, 1
240240, ECU0: SENSING, 0
240250, ECU0: CC, 0
240250, ECU0: LK, 1
240270, ECU0: CC, 1
240280, ECU0: CC, 0
240290, ECU0: LK, 0
240300, ECU0: CC, 1
240310, ECU0: CC, 0
240310, ECU0: LK, 1
240330, ECU0: CC, 1
240340, ECU0: CC, 0
240350, ECU0: LK, 0
240360, ECU0: CC, 1
240370, ECU0: CC, 0
240370, ECU0: LK, 1
240390, ECU0: CC, 1
240400, ECU0: CC, 0
240410, ECU0: LK, 0
240420, ECU0: CC, 1
240430, ECU0: CC, 0
240430, ECU0: LK, 1
240450, ECU0: CC, 1
240460, ECU0: CC, 0
240470, ECU0: LK, 0
240480, ECU0: CC, 1
240350, ECU0: SENSING, 1
240360, ECU0: SENSING, 0
240410, ECU0: SENSING, 1
240420, ECU0: SENSING, 0
240490, ECU0: CC, 0
240490, ECU0: LK, 1
240510, ECU0: CC, 1
240520, ECU0: CC, 0
240530, ECU0: LK, 0
240530, ECU0: SENSING, 1
240540, ECU0: CC, 1
240540, ECU0: SENSING, 0
240550, ECU0: CC, 0
240550, ECU0: LK, 1
240570, ECU0: CC, 1
240580, ECU0: CC, 0
240590, ECU0: LK, 0
240600, ECU0: CC, 1
240610, ECU0: CC, 0
240610, ECU0: LK, 1
240630, ECU0: CC, 1
240640, ECU0: CC, 0
240650, ECU0: LK, 0
240660, ECU0: CC, 1
240670, ECU0: CC, 0
240670, ECU0: LK, 1
240690, ECU0: CC, 1
240700, ECU0: CC, 0
240710, ECU0: LK, 0
240720, ECU0: CC, 1
240730, ECU0: CC, 0
240730, ECU0: LK, 1
240750, ECU0: CC, 1
240760, ECU0: CC, 0
240770, ECU0: LK, 0
240780, ECU0: CC, 1
240650, ECU0: SENSING, 1
240660, ECU0: SENSING, 0
240710, ECU0: SENSING, 1
240720, ECU0: SENSING, 0
240790, ECU0: CC, 0
240790, ECU0: LK, 1
240810, ECU0: CC, 1
240820, ECU0: CC, 0
240830, ECU0: LK, 0
240830, ECU0: SENSING, 1
240840, ECU0: CC, 1
240840, ECU0: SENSING, 0
240850, ECU0: CC, 0
240850, ECU0: LK, 1
240870, ECU0: CC, 1
240880, ECU0: CC, 0
240890, ECU0: LK, 0
240900, ECU0: CC, 1
240910, ECU0: CC, 0
240910, ECU0: LK, 1
240930, ECU0: CC, 1
240940, ECU0: CC, 0
240950, ECU0: LK, 0
240960, ECU0: CC, 1
240970, ECU0: CC, 0
240970, ECU0: LK, 1
240990, ECU0: CC, 1
241000, ECU0: CC, 0
241010, ECU0: LK, 0
241020, ECU0: CC, 1
241030, ECU0: CC, 0
241030, ECU0: LK, 1
241050, ECU0: CC, 1
241060, ECU0: CC, 0
241070, ECU0: LK, 0
241080, ECU0: CC, 1
240950, ECU0: SENSING, 1
240960, ECU0: SENSING, 0
241010, ECU0: SENSING, 1
241020, ECU0: SENSING, 0
241090, ECU0: CC, 0
241090, ECU0: LK, 1
241110, ECU0: CC, 1
241120, ECU0: CC, 0
241130, ECU0: LK, 0
241130, ECU0: SENSING, 1
241140, ECU0: CC, 1
241140, ECU0: SENSING, 0
241150, ECU0: CC, 0
241150, ECU0: LK, 1
241170, ECU0: CC, 1
241180, ECU0: CC, 0
241190, ECU0: LK, 0
241200, ECU0: CC, 1
241210, ECU0: CC, 0
241210, ECU0: LK, 1
241230, ECU0: CC, 1
241240, ECU0: CC, 0
241250, ECU0: LK, 0
241260, ECU0: CC, 1
241270, ECU0: CC, 0
241270, ECU0: LK, 1
241290, ECU0: CC, 1
241300, ECU0: CC, 0
241310, ECU0: LK, 0
241320, ECU0: CC, 1
241330, ECU0: CC, 0
241330, ECU0: LK, 1
241350, ECU0: CC, 1
241360, ECU0: CC, 0
241370, ECU0: LK, 0
241380, ECU0: CC, 1
241250, ECU0: SENSING, 1
241260, ECU0: SENSING, 0
241310, ECU0: SENSING, 1
241320, ECU0: SENSING, 0
241390, ECU0: CC, 0
241390, ECU0: LK, 1
241410, ECU0: CC, 1
241420, ECU0: CC, 0
241430, ECU0: LK, 0
241430, ECU0: SENSING, 1
241440, ECU0: CC, 1
241440, ECU0: SENSING, 0
241450, ECU0: CC, 0
241450, ECU0: LK, 1
241470, ECU0: CC, 1
241480, ECU0: CC, 0
241490, ECU0: LK, 0
241500, ECU0: CC, 1
241510, ECU0: CC, 0
241510, ECU0: LK, 1
241530, ECU0: CC, 1
241540, ECU0: CC, 0
241550, ECU0: LK, 0
241560, ECU0: CC, 1
241570, ECU0: CC, 0
241570, ECU0: LK, 1
241590, ECU0: CC, 1
241600, ECU0: CC, 0
241610, ECU0: LK, 0
241620, ECU0: CC, 1
241630, ECU0: CC, 0
241630, ECU0: LK, 1
241650, ECU0: CC, 1
241660, ECU0: CC, 0
241670, ECU0: LK, 0
241680, ECU0: CC, 1
241550, ECU0: SENSING, 1
241560, ECU0: SENSING, 0
241610, ECU0: SENSING, 1
241620, ECU0: SENSING, 0
241690, ECU0: CC, 0
241690, ECU0: LK, 1
241710, ECU0: CC, 1
241720, ECU0: CC, 0
241730, ECU0: LK, 0
241730, ECU0: SENSING, 1
241740, ECU0: CC, 1
241740, ECU0: SENSING, 0
241750, ECU0: CC, 0
241750, ECU0: LK, 1
241770, ECU0: CC, 1
241780, ECU0: CC, 0
241790, ECU0: LK, 0
241800, ECU0: CC, 1
241810, ECU0: CC, 0
241810, ECU0: LK, 1
241830, ECU0: CC, 1
241840, ECU0: CC, 0
241850, ECU0: LK, 0
241860, ECU0: CC, 1
241870, ECU0: CC, 0
241870, ECU0: LK, 1
241890, ECU0: CC, 1
241900, ECU0: CC, 0
241910, ECU0: LK, 0
241920, ECU0: CC, 1
241930, ECU0: CC, 0
241930, ECU0: LK, 1
241950, ECU0: CC, 1
241960, ECU0: CC, 0
241970, ECU0: LK, 0
241980, ECU0: CC, 1
241850, ECU0: SENSING, 1
241860, ECU0: SENSING, 0
241910, ECU0: SENSING, 1
241920, ECU0: SENSING, 0
241990, ECU0: CC, 0
241990, ECU0: LK, 1
242010, ECU0: CC, 1
242020, ECU0: CC, 0
242030, ECU0: LK, 0
242030, ECU0: SENSING, 1
242040, ECU0: CC, 1
242040, ECU0: SENSING, 0
242050, ECU0: CC, 0
242050, ECU0: LK, 1
242070, ECU0: CC, 1
242080, ECU0: CC, 0
242090, ECU0: LK, 0
242100, ECU0: CC, 1
242110, ECU0: CC, 0
242110, ECU0: LK, 1
242130, ECU0: CC, 1
242140, ECU0: CC, 0
242150, ECU0: LK, 0
242160, ECU0: CC, 1
242170, ECU0: CC, 0
242170, ECU0: LK, 1
242190, ECU0: CC, 1
242200, ECU0: CC, 0
242210, ECU0: LK, 0
242220, ECU0: CC, 1
242230, ECU0: CC, 0
242230, ECU0: LK, 1
242250, ECU0: CC, 1
242260, ECU0: CC, 0
242270, ECU0: LK, 0
242280, ECU0: CC, 1
242150, ECU0: SENSING, 1
242160, ECU0: SENSING, 0
242210, ECU0: SENSING, 1
242220, ECU0: SENSING, 0
242290, ECU0: CC, 0
242290, ECU0: LK, 1
242310, ECU0: CC, 1
242320, ECU0: CC, 0
242330, ECU0: LK, 0
242330, ECU0: SENSING, 1
242340, ECU0: CC, 1
242340, ECU0: SENSING, 0
242350, ECU0: CC, 0
242350, ECU0: LK, 1
242370, ECU0: CC, 1
242380, ECU0: CC, 0
242390, ECU0: LK, 0
242400, ECU0: CC, 1
242410, ECU0: CC, 0
242410, ECU0: LK, 1
242430, ECU0: CC, 1
242440, ECU0: CC, 0
242450, ECU0: LK, 0
242460, ECU0: CC, 1
242470, ECU0: CC, 0
242470, ECU0: LK, 1
242490, ECU0: CC, 1
242500, ECU0: CC, 0
242510, ECU0: LK, 0
242520, ECU0: CC, 1
242530, ECU0: CC, 0
242530, ECU0: LK, 1
242550, ECU0: CC, 1
242560, ECU0: CC, 0
242570, ECU0: LK, 0
242580, ECU0: CC, 1
242450, ECU0: SENSING, 1
242460, ECU0: SENSING, 0
242510, ECU0: SENSING, 1
242520, ECU0: SENSING, 0
242590, ECU0: CC, 0
242590, ECU0: LK, 1
242610, ECU0: CC, 1
242620, ECU0: CC, 0
242630, ECU0: LK, 0
242630, ECU0: SENSING, 1
242640, ECU0: CC, 1
242640, ECU0: SENSING, 0
242650, ECU0: CC, 0
242650, ECU0: LK, 1
242670, ECU0: CC, 1
242680, ECU0: CC, 0
242690, ECU0: LK, 0
242700, ECU0: CC, 1
242710, ECU0: CC, 0
242710, ECU0: LK, 1
242730, ECU0: CC, 1
242740, ECU0: CC, 0
242750, ECU0: LK, 0
242760, ECU0: CC, 1
242770, ECU0: CC, 0
242770, ECU0: LK, 1
242790, ECU0: CC, 1
242800, ECU0: CC, 0
242810, ECU0: LK, 0
242820, ECU0: CC, 1
242830, ECU0: CC, 0
242830, ECU0: LK, 1
242850, ECU0: CC, 1
242860, ECU0: CC, 0
242870, ECU0: LK, 0
242880, ECU0: CC, 1
242750, ECU0: SENSING, 1
242760, ECU0: SENSING, 0
242810, ECU0: SENSING, 1
242820, ECU0: SENSING, 0
242890, ECU0: CC, 0
242890, ECU0: LK, 1
242910, ECU0: CC, 1
242920, ECU0: CC, 0
242930, ECU0: LK, 0
242930, ECU0: SENSING, 1
242940, ECU0: CC, 1
242940, ECU0: SENSING, 0
242950, ECU0: CC, 0
242950, ECU0: LK, 1
242970, ECU0: CC, 1
242980, ECU0: CC, 0
242990, ECU0: LK, 0
243000, ECU0: CC, 1
243010, ECU0: CC, 0
243010, ECU0: LK, 1
243030, ECU0: CC, 1
243040, ECU0: CC, 0
243050, ECU0: LK, 0
243060, ECU0: CC, 1
243070, ECU0: CC, 0
243070, ECU0: LK, 1
243090, ECU0: CC, 1
243100, ECU0: CC, 0
243110, ECU0: LK, 0
243120, ECU0: CC, 1
243130, ECU0: CC, 0
243130, ECU0: LK, 1
243150, ECU0: CC, 1
243160, ECU0: CC, 0
243170, ECU0: LK, 0
243180, ECU0: CC, 1
243050, ECU0: SENSING, 1
243060, ECU0: SENSING, 0
243110, ECU0: SENSING, 1
243120, ECU0: SENSING, 0
243190, ECU0: CC, 0
243190, ECU0: LK, 1
243210, ECU0: CC, 1
243220, ECU0: CC, 0
243230, ECU0: LK, 0
243230, ECU0: SENSING, 1
243240, ECU0: CC, 1
243240, ECU0: SENSING, 0
243250, ECU0: CC, 0
243250, ECU0: LK, 1
243270, ECU0: CC, 1
243280, ECU0: CC, 0
243290, ECU0: LK, 0
243300, ECU0: CC, 1
243310, ECU0: CC, 0
243310, ECU0: LK, 1
243330, ECU0: CC, 1
243340, ECU0: CC, 0
243350, ECU0: LK, 0
243360, ECU0: CC, 1
243370, ECU0: CC, 0
243370, ECU0: LK, 1
243390, ECU0: CC, 1
243400, ECU0: CC, 0
243410, ECU0: LK, 0
243420, ECU0: CC, 1
243430, ECU0: CC, 0
243430, ECU0: LK, 1
243450, ECU0: CC, 1
243460, ECU0: CC, 0
243470, ECU0: LK, 0
243480, ECU0: CC, 1
243350, ECU0: SENSING, 1
243360, ECU0: SENSING, 0
243410, ECU0: SENSING, 1
243420, ECU0: SENSING, 0
243490, ECU0: CC, 0
243490, ECU0: LK, 1
243510, ECU0: CC, 1
243520, ECU0: CC, 0
243530, ECU0: LK, 0
243530, ECU0: SENSING, 1
243540, ECU0: CC, 1
243540, ECU0: SENSING, 0
243550, ECU0: CC, 0
243550, ECU0: LK, 1
243570, ECU0: CC, 1
243580, ECU0: CC, 0
243590, ECU0: LK, 0
243600, ECU0: CC, 1
243610, ECU0: CC, 0
243610, ECU0: LK, 1
243630, ECU0: CC, 1
243640, ECU0: CC, 0
243650, ECU0: LK, 0
243660, ECU0: CC, 1
243670, ECU0: CC, 0
243670, ECU0: LK, 1
243690, ECU0: CC, 1
243700, ECU0: CC, 0
243710, ECU0: LK, 0
243720, ECU0: CC, 1
243730, ECU0: CC, 0
243730, ECU0: LK, 1
243750, ECU0: CC, 1
243760, ECU0: CC, 0
243770, ECU0: LK, 0
243780, ECU0: CC, 1
243650, ECU0: SENSING, 1
243660, ECU0: SENSING, 0
243710, ECU0: SENSING, 1
243720, ECU0: SENSING, 0
243790, ECU0: CC, 0
243790, ECU0: LK, 1
243810, ECU0: CC, 1
243820, ECU0: CC, 0
243830, ECU0: LK, 0
243830, ECU0: SENSING, 1
243840, ECU0: CC, 1
243840, ECU0: SENSING, 0
243850, ECU0: CC, 0
243850, ECU0: LK, 1
243870, ECU0: CC, 1
243880, ECU0: CC, 0
243890, ECU0: LK, 0
243900, ECU0: CC, 1
243910, ECU0: CC, 0
243910, ECU0: LK, 1
243930, ECU0: CC, 1
243940, ECU0: CC, 0
243950, ECU0: LK, 0
243960, ECU0: CC, 1
243970, ECU0: CC, 0
243970, ECU0: LK, 1
243990, ECU0: CC, 1
244000, ECU0: CC, 0
244010, ECU0: LK, 0
244020, ECU0: CC, 1
244030, ECU0: CC, 0
244030, ECU0: LK, 1
244050, ECU0: CC, 1
244060, ECU0: CC, 0
244070, ECU0: LK, 0
244080, ECU0: CC, 1
243950, ECU0: SENSING, 1
243960, ECU0: SENSING, 0
244010, ECU0: SENSING, 1
244020, ECU0: SENSING, 0
244090, ECU0: CC, 0
244090, ECU0: LK, 1
244110, ECU0: CC, 1
244120, ECU0: CC, 0
244130, ECU0: LK, 0
244130, ECU0: SENSING, 1
244140, ECU0: CC, 1
244140, ECU0: SENSING, 0
244150, ECU0: CC, 0
244150, ECU0: LK, 1
244170, ECU0: CC, 1
244180, ECU0: CC, 0
244190, ECU0: LK, 0
244200, ECU0: CC, 1
244210, ECU0: CC, 0
244210, ECU0: LK, 1
244230, ECU0: CC, 1
244240, ECU0: CC, 0
244250, ECU0: LK, 0
244260, ECU0: CC, 1
244270, ECU0: CC, 0
244270, ECU0: LK, 1
244290, ECU0: CC, 1
244300, ECU0: CC, 0
244310, ECU0: LK, 0
244320, ECU0: CC, 1
244330, ECU0: CC, 0
244330, ECU0: LK, 1
244350, ECU0: CC, 1
244360, ECU0: CC, 0
244370, ECU0: LK, 0
244380, ECU0: CC, 1
244250, ECU0: SENSING, 1
244260, ECU0: SENSING, 0
244310, ECU0: SENSING, 1
244320, ECU0: SENSING, 0
244390, ECU0: CC, 0
244390, ECU0: LK, 1
244410, ECU0: CC, 1
244420, ECU0: CC, 0
244430, ECU0: LK, 0
244430, ECU0: SENSING, 1
244440, ECU0: CC, 1
244440, ECU0: SENSING, 0
244450, ECU0: CC, 0
244450, ECU0: LK, 1
244470, ECU0: CC, 1
244480, ECU0: CC, 0
244490, ECU0: LK, 0
244500, ECU0: CC, 1
244510, ECU0: CC, 0
244510, ECU0: LK, 1
244530, ECU0: CC, 1
244540, ECU0: CC, 0
244550, ECU0: LK, 0
244560, ECU0: CC, 1
244570, ECU0: CC, 0
244570, ECU0: LK, 1
244590, ECU0: CC, 1
244600, ECU0: CC, 0
244610, ECU0: LK, 0
244620, ECU0: CC, 1
244630, ECU0: CC, 0
244630, ECU0: LK, 1
244650, ECU0: CC, 1
244660, ECU0: CC, 0
244670, ECU0: LK, 0
244550, ECU0: SENSING, 1
244560, ECU0: SENSING, 0
244610, ECU0: SENSING, 1
244620, ECU0: SENSING, 0
244680, ECU0: CC, 1
244690, ECU0: CC, 0
244690, ECU0: LK, 1
244710, ECU0: CC, 1
244720, ECU0: CC, 0
244730, ECU0: LK, 0
244730, ECU0: SENSING, 1
244740, ECU0: CC, 1
244740, ECU0: SENSING, 0
244750, ECU0: CC, 0
244750, ECU0: LK, 1
244770, ECU0: CC, 1
244780, ECU0: CC, 0
244790, ECU0: LK, 0
244800, ECU0: CC, 1
244810, ECU0: CC, 0
244810, ECU0: LK, 1
244830, ECU0: CC, 1
244840, ECU0: CC, 0
244850, ECU0: LK, 0
244860, ECU0: CC, 1
244870, ECU0: CC, 0
244870, ECU0: LK, 1
244890, ECU0: CC, 1
244900, ECU0: CC, 0
244910, ECU0: LK, 0
244920, ECU0: CC, 1
244930, ECU0: CC, 0
244930, ECU0: LK, 1
244950, ECU0: CC, 1
244960, ECU0: CC, 0
244970, ECU0: LK, 0
244980, ECU0: CC, 1
244850, ECU0: SENSING, 1
244860, ECU0: SENSING, 0
244910, ECU0: SENSING, 1
244920, ECU0: SENSING, 0
244990, ECU0: CC, 0
244990, ECU0: LK, 1
245010, ECU0: CC, 1
245020, ECU0: CC, 0
245030, ECU0: LK, 0
245030, ECU0: SENSING, 1
245040, ECU0: CC, 1
245040, ECU0: SENSING, 0
245050, ECU0: CC, 0
245050, ECU0: LK, 1
245070, ECU0: CC, 1
245080, ECU0: CC, 0
245090, ECU0: LK, 0
245100, ECU0: CC, 1
245110, ECU0: CC, 0
245110, ECU0: LK, 1
245130, ECU0: CC, 1
245140, ECU0: CC, 0
245150, ECU0: LK, 0
245160, ECU0: CC, 1
245170, ECU0: CC, 0
245170, ECU0: LK, 1
245190, ECU0: CC, 1
245200, ECU0: CC, 0
245210, ECU0: LK, 0
245220, ECU0: CC, 1
245230, ECU0: CC, 0
245230, ECU0: LK, 1
245250, ECU0: CC, 1
245260, ECU0: CC, 0
245270, ECU0: LK, 0
245280, ECU0: CC, 1
245150, ECU0: SENSING, 1
245160, ECU0: SENSING, 0
245210, ECU0: SENSING, 1
245220, ECU0: SENSING, 0
245290, ECU0: CC, 0
245290, ECU0: LK, 1
245310, ECU0: CC, 1
245320, ECU0: CC, 0
245330, ECU0: LK, 0
245330, ECU0: SENSING, 1
245340, ECU0: CC, 1
245340, ECU0: SENSING, 0
245350, ECU0: CC, 0
245350, ECU0: LK, 1
245370, ECU0: CC, 1
245380, ECU0: CC, 0
245390, ECU0: LK, 0
245400, ECU0: CC, 1
245410, ECU0: CC, 0
245410, ECU0: LK, 1
245430, ECU0: CC, 1
245440, ECU0: CC, 0
245450, ECU0: LK, 0
245460, ECU0: CC, 1
245470, ECU0: CC, 0
245470, ECU0: LK, 1
245490, ECU0: CC, 1
245500, ECU0: CC, 0
245510, ECU0: LK, 0
245520, ECU0: CC, 1
245530, ECU0: CC, 0
245530, ECU0: LK, 1
245550, ECU0: CC, 1
245560, ECU0: CC, 0
245570, ECU0: LK, 0
245580, ECU0: CC, 1
245450, ECU0: SENSING, 1
245460, ECU0: SENSING, 0
245510, ECU0: SENSING, 1
245520, ECU0: SENSING, 0
245590, ECU0: CC, 0
245590, ECU0: LK, 1
245610, ECU0: CC, 1
245620, ECU0: CC, 0
245630, ECU0: LK, 0
245630, ECU0: SENSING, 1
245640, ECU0: CC, 1
245640, ECU0: SENSING, 0
245650, ECU0: CC, 0
245650, ECU0: LK, 1
245670, ECU0: CC, 1
245680, ECU0: CC, 0
245690, ECU0: LK, 0
245700, ECU0: CC, 1
245710, ECU0: CC, 0
245710, ECU0: LK, 1
245730, ECU0: CC, 1
245740, ECU0: CC, 0
245750, ECU0: LK, 0
245760, ECU0: CC, 1
245770, ECU0: CC, 0
245770, ECU0: LK, 1
245790, ECU0: CC, 1
245800, ECU0: CC, 0
245810, ECU0: LK, 0
245820, ECU0: CC, 1
245830, ECU0: CC, 0
245830, ECU0: LK, 1
245850, ECU0: CC, 1
245860, ECU0: CC, 0
245870, ECU0: LK, 0
245880, ECU0: CC, 1
245750, ECU0: SENSING, 1
245760, ECU0: SENSING, 0
245810, ECU0: SENSING, 1
245820, ECU0: SENSING, 0
245890, ECU0: CC, 0
245890, ECU0: LK, 1
245910, ECU0: CC, 1
245920, ECU0: CC, 0
245930, ECU0: LK, 0
245930, ECU0: SENSING, 1
245940, ECU0: CC, 1
245940, ECU0: SENSING, 0
245950, ECU0: CC, 0
245950, ECU0: LK, 1
245970, ECU0: CC, 1
245980, ECU0: CC, 0
245990, ECU0: LK, 0
246000, ECU0: CC, 1
246010, ECU0: CC, 0
246010, ECU0: LK, 1
246030, ECU0: CC, 1
246040, ECU0: CC, 0
246050, ECU0: LK, 0
246060, ECU0: CC, 1
246070, ECU0: CC, 0
246070, ECU0: LK, 1
246090, ECU0: CC, 1
246100, ECU0: CC, 0
246110, ECU0: LK, 0
246120, ECU0: CC, 1
246130, ECU0: CC, 0
246130, ECU0: LK, 1
246150, ECU0: CC, 1
246160, ECU0: CC, 0
246170, ECU0: LK, 0
246180, ECU0: CC, 1
246050, ECU0: SENSING, 1
246060, ECU0: SENSING, 0
246110, ECU0: SENSING, 1
246120, ECU0: SENSING, 0
246190, ECU0: CC, 0
246190, ECU0: LK, 1
246210, ECU0: CC, 1
246220, ECU0: CC, 0
246230, ECU0: LK, 0
246230, ECU0: SENSING, 1
246240, ECU0: CC, 1
246240, ECU0: SENSING, 0
246250, ECU0: CC, 0
246250, ECU0: LK, 1
246270, ECU0: CC, 1
246280, ECU0: CC, 0
246290, ECU0: LK, 0
246300, ECU0: CC, 1
246310, ECU0: CC, 0
246310, ECU0: LK, 1
246330, ECU0: CC, 1
246340, ECU0: CC, 0
246350, ECU0: LK, 0
246360, ECU0: CC, 1
246370, ECU0: CC, 0
246370, ECU0: LK, 1
246390, ECU0: CC, 1
246400, ECU0: CC, 0
246410, ECU0: LK, 0
246420, ECU0: CC, 1
246430, ECU0: CC, 0
246430, ECU0: LK, 1
246450, ECU0: CC, 1
246460, ECU0: CC, 0
246470, ECU0: LK, 0
246480, ECU0: CC, 1
246350, ECU0: SENSING, 1
246360, ECU0: SENSING, 0
246410, ECU0: SENSING, 1
246420, ECU0: SENSING, 0
246490, ECU0: CC, 0
246490, ECU0: LK, 1
246510, ECU0: CC, 1
246520, ECU0: CC, 0
246530, ECU0: LK, 0
246530, ECU0: SENSING, 1
246540, ECU0: CC, 1
246540, ECU0: SENSING, 0
246550, ECU0: CC, 0
246550, ECU0: LK, 1
246570, ECU0: CC, 1
246580, ECU0: CC, 0
246590, ECU0: LK, 0
246600, ECU0: CC, 1
246610, ECU0: CC, 0
246610, ECU0: LK, 1
246630, ECU0: CC, 1
246640, ECU0: CC, 0
246650, ECU0: LK, 0
246660, ECU0: CC, 1
246670, ECU0: CC, 0
246670, ECU0: LK, 1
246690, ECU0: CC, 1
246700, ECU0: CC, 0
246710, ECU0: LK, 0
246720, ECU0: CC, 1
246730, ECU0: CC, 0
246730, ECU0: LK, 1
246750, ECU0: CC, 1
246760, ECU0: CC, 0
246770, ECU0: LK, 0
246780, ECU0: CC, 1
246650, ECU0: SENSING, 1
246660, ECU0: SENSING, 0
246710, ECU0: SENSING, 1
246720, ECU0: SENSING, 0
246790, ECU0: CC, 0
246790, ECU0: LK, 1
246810, ECU0: CC, 1
246820, ECU0: CC, 0
246830, ECU0: LK, 0
246830, ECU0: SENSING, 1
246840, ECU0: CC, 1
246840, ECU0: SENSING, 0
246850, ECU0: CC, 0
246850, ECU0: LK, 1
246870, ECU0: CC, 1
246880, ECU0: CC, 0
246890, ECU0: LK, 0
246900, ECU0: CC, 1
246910, ECU0: CC, 0
246910, ECU0: LK, 1
246930, ECU0: CC, 1
246940, ECU0: CC, 0
246950, ECU0: LK, 0
246960, ECU0: CC, 1
246970, ECU0: CC, 0
246970, ECU0: LK, 1
